"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000163618.20","ENSG00000163618","CADPS","protein_coding",0.244677092158339,0.0900853065831894,-2.49178214019419,7.79278664025352e-85,-2.73645923235253,362.811663977537,-2.73645914785644,0.177095612933505,-15.4518742871622,7.32811662747285e-54,7.07993774435577e-51,"Negative_interaction"
"ENSG00000188559.18","ENSG00000188559","RALGAPA2","protein_coding",0.533591742896107,2.10119630923927e-08,-1.28880295467516,1.91545987337332e-54,-1.82239469757127,747.106918394949,-1.8223946712956,0.120930041069251,-15.0698259521139,2.55785984987106e-51,2.31678155902072e-48,"Negative_interaction"
"ENSG00000088325.18","ENSG00000088325","TPX2","protein_coding",-0.298958361758791,6.87155583147906e-10,0.680347166649821,9.64527379055219e-47,0.979305528408612,3640.87616733343,0.979305524223744,0.065205070058686,15.0188554868869,5.52535047267167e-51,4.71019876764458e-48,"Significant_interaction"
"ENSG00000117395.15","ENSG00000117395","EBNA1BP2","protein_coding",-0.80750002714331,1.39456670200032e-22,-2.62760831475597,1.89647041222733e-165,-1.82010828761266,571.523933092974,-1.82010826847814,0.123635470179147,-14.7215703215332,4.68649961781379e-49,3.77315291451986e-46,"Negative_interaction"
"ENSG00000178826.13","ENSG00000178826","TMEM139","protein_coding",-0.111017488557827,0.410309688646475,-2.53313365218335,2.08856546247052e-90,-2.42211616362552,439.509521312576,-2.42211610707758,0.164690550181044,-14.707073990675,5.8064299983454e-49,4.42877808084324e-46,"Negative_interaction"
"ENSG00000164211.15","ENSG00000164211","STARD4","protein_coding",0.735677927284171,4.0234791993143e-12,2.860507397597,4.37649554279915e-163,2.12482947031283,662.582994098221,2.12482942469883,0.144555724654314,14.6990333989199,6.53863936374291e-49,4.73789808296812e-46,"Positive_interaction"
"ENSG00000006704.13","ENSG00000006704","GTF2IRD1","protein_coding",-0.0797531302109035,0.522091193178756,1.95559617492231,2.79264777157607e-86,2.03534930513321,1359.01552244496,2.03534926589932,0.138520734578587,14.6934628385515,7.09912152704513e-49,4.89906996047324e-46,"Positive_interaction"
"ENSG00000109586.14","ENSG00000109586","GALNT7","protein_coding",0.0652594989435405,0.504856261087595,-1.56137722172519,1.01730867269589e-82,-1.62663672066873,701.950538244034,-1.62663670131009,0.111138397392139,-14.6361360203054,1.65193257182956e-48,1.08817303777063e-45,"Negative_interaction"
"ENSG00000141965.5","ENSG00000141965","FEM1A","protein_coding",0.0726537140490291,0.529098917684667,-2.02020898828797,1.04914458299313e-71,-2.092862702337,385.775027421668,-2.09286266865522,0.143413611682399,-14.5931940776307,3.10321712542458e-48,1.95529663398491e-45,"Negative_interaction"
"ENSG00000163817.19","ENSG00000163817","SLC6A20","protein_coding",2.56893812921429,4.09458559097321e-60,-0.403043151586618,0.00442722719024519,-2.97198128080091,897.433910145805,-2.9719811731214,0.203732325298953,-14.5876761027508,3.36464927029403e-48,2.03168738437921e-45,"Negative_interaction"
"ENSG00000131069.22","ENSG00000131069","ACSS2","protein_coding",0.621952665306262,4.95561443901727e-08,2.83176624824475,2.38848024530791e-145,2.20981358293849,3288.14444613718,2.20981353144557,0.152623642577242,14.4788415092844,1.64852236846486e-47,9.55615446551708e-45,"Positive_interaction"
"ENSG00000148296.9","ENSG00000148296","SURF6","protein_coding",-0.0189119310702625,0.854033681022198,-1.63385080798972,3.03587705048016e-81,-1.61493887691946,534.744601496205,-1.61493885943585,0.112428063527124,-14.3641970587374,8.6806934574492e-47,4.83848498405207e-44,"Negative_interaction"
"ENSG00000168394.15","ENSG00000168394","TAP1","protein_coding",0.304298951352256,1.06647621949855e-06,1.52530520131833,4.62533209623016e-130,1.22100624996607,739.331956158443,1.22100624108513,0.0850449665853336,14.3571840887254,9.60511941847287e-47,5.1554589115744e-44,"Positive_interaction"
